site_id,study_id,latitude,longitude,crop,management,ab_wildbees,ab_bombus,total_sampled_time,sampling_year,sampling_abundance,log_visit_rate,log_vr_small,log_vr_large
PRE-NGI1_2018,Silvia_Castro_Helianthus_annuus_Spain_2018,42.1771697998047,-3.83527994155884,Helianthus annuus,conventional,3.0,1.0,321.0,2018,focal observations,-4.385146762010125,-4.385146762010125,-5.07829394257007
PRE-NON1_2018,Silvia_Castro_Helianthus_annuus_Spain_2018,42.2069511413574,-3.86470007896423,Helianthus annuus,conventional,1.0,0.0,321.0,2018,focal observations,-5.771441123130016,-5.07829394257007,-5.771441123130016
RED-EGI1_2018,Silvia_Castro_Helianthus_annuus_Spain_2018,42.4714508056641,-3.10807991027832,Helianthus annuus,conventional,5.0,19.0,195.0,2018,focal observations,-2.094945728215801,-3.481240089335692,-2.277267285009756
RED-EGI2_2018,Silvia_Castro_Helianthus_annuus_Spain_2018,42.4617004394531,-3.10559010505676,Helianthus annuus,conventional,5.0,96.0,280.0,2018,focal observations,-1.0196690863279902,-3.8430301339411947,-1.0600786246658669
RED-NGI1_2018,Silvia_Castro_Helianthus_annuus_Spain_2018,42.4639511108398,-3.11277008056641,Helianthus annuus,conventional,5.0,75.0,369.0,2018,focal observations,-1.5287700093666454,-4.119037174812472,-1.580063303754196
RED-NON1_2018,Silvia_Castro_Helianthus_annuus_Spain_2018,42.4503707885742,-3.11188006401062,Helianthus annuus,conventional,0.0,105.0,320.0,2018,focal observations,-1.114360645636249,-5.768320995793772,-1.104881901681705
VIL-EGI1_2018,Silvia_Castro_Helianthus_annuus_Spain_2018,41.9299697875977,-3.88045001029968,Helianthus annuus,conventional,3.0,1.0,281.0,2018,focal observations,-4.2520603082138555,-4.2520603082138555,-4.945207488773801
VIL-EGI2_2018,Silvia_Castro_Helianthus_annuus_Spain_2018,41.9389801025391,-3.91416001319885,Helianthus annuus,conventional,3.0,4.0,210.0,2018,focal observations,-3.4011973816621555,-3.960813169597578,-3.7376696182833684
VIL-NGI1_2018,Silvia_Castro_Helianthus_annuus_Spain_2018,41.9250984191895,-3.92553997039795,Helianthus annuus,conventional,3.0,2.0,315.0,2018,focal observations,-4.143134726391533,-4.366278277705742,-4.653960350157523
VIL-NON1_2018,Silvia_Castro_Helianthus_annuus_Spain_2018,41.9201507568359,-3.92223000526428,Helianthus annuus,conventional,3.0,3.0,326.0,2018,focal observations,-3.9951379121386528,-4.400603020246817,-4.400603020246817
bal,Smitha_Krishnan_Coffea_canephora_India_2007,12.091125,75.988587,Coffea canephora,conventional,78.0,0.0,270.0,2007,focal observations,-1.241713132308783,-1.2289741065313533,-5.598421958998375
bas,Smitha_Krishnan_Coffea_canephora_India_2007,12.10022,75.9904,Coffea canephora,conventional,9.0,0.0,270.0,2007,focal observations,-3.4011973816621555,-3.295836866004329,-5.598421958998375
baso,Smitha_Krishnan_Coffea_canephora_India_2007,12.0988,75.99071,Coffea canephora,conventional,22.0,0.0,180.0,2007,focal observations,-2.1019143975318944,-2.0574626349610607,-5.19295685089021
be,Smitha_Krishnan_Coffea_canephora_India_2007,12.10932,76.01263,Coffea canephora,conventional,3.0,0.0,180.0,2007,focal observations,-4.0943445622221,-3.8066624897703196,-5.19295685089021
chl,Smitha_Krishnan_Coffea_canephora_India_2007,12.1016833333333,75.9613,Coffea canephora,conventional,15.0,0.0,270.0,2007,focal observations,-2.890371757896165,-2.8258332367585934,-5.598421958998375
chs,Smitha_Krishnan_Coffea_canephora_India_2007,12.106761,75.961584,Coffea canephora,conventional,16.0,0.0,270.0,2007,focal observations,-2.8258332367585934,-2.765208614942159,-5.598421958998375
devpur,Smitha_Krishnan_Coffea_canephora_India_2007,12.20735,75.9576166666667,Coffea canephora,conventional,144.0,0.0,225.0,2007,focal observations,-0.4462871026284195,-0.43936665978384565,-5.41610040220442
dhm,Smitha_Krishnan_Coffea_canephora_India_2007,12.177747,76.003894,Coffea canephora,conventional,47.0,0.0,270.0,2007,focal observations,-1.7482743572883161,-1.7272209480904839,-5.598421958998375
hal,Smitha_Krishnan_Coffea_canephora_India_2007,12.13705,75.93175,Coffea canephora,conventional,47.0,0.0,270.0,2007,focal observations,-1.7482743572883161,-1.7272209480904839,-5.598421958998375
has,Smitha_Krishnan_Coffea_canephora_India_2007,12.1447333333333,75.9300833333333,Coffea canephora,conventional,30.0,0.0,270.0,2007,focal observations,-2.1972245773362196,-2.1644347545132283,-5.598421958998375
kap,Smitha_Krishnan_Coffea_canephora_India_2007,12.1542,75.9571833333333,Coffea canephora,conventional,26.0,0.0,270.0,2007,focal observations,-2.340325420976893,-2.3025850929940455,-5.598421958998375
kil,Smitha_Krishnan_Coffea_canephora_India_2007,12.145114,75.965714,Coffea canephora,conventional,76.0,0.0,270.0,2007,focal observations,-1.2676886187120435,-1.254616537144691,-5.598421958998375
kis,Smitha_Krishnan_Coffea_canephora_India_2007,12.1419833333333,75.9843833333333,Coffea canephora,conventional,12.0,0.0,270.0,2007,focal observations,-3.1135153092103742,-3.033472601536838,-5.598421958998375
bshbck,Smitha_Krishnan_Coffea_canephora_India_2008,12.0852,75.9017,Coffea canephora,conventional,4.0,0.0,225.0,2008,focal observations,-4.029806041084529,-3.8066624897703196,-5.41610040220442
dha.sulu,Smitha_Krishnan_Coffea_canephora_India_2008,12.174543,76.045192,Coffea canephora,conventional,5.0,0.0,225.0,2008,focal observations,-3.8066624897703196,-3.624340932976365,-5.41610040220442
hardha,Smitha_Krishnan_Coffea_canephora_India_2008,12.05506,76.0046,Coffea canephora,conventional,10.0,0.0,225.0,2008,focal observations,-3.1135153092103742,-3.0182051294060495,-5.41610040220442
harkas,Smitha_Krishnan_Coffea_canephora_India_2008,12.0652,75.99213,Coffea canephora,conventional,3.0,0.0,225.0,2008,focal observations,-4.31748811353631,-4.029806041084529,-5.41610040220442
ichbha,Smitha_Krishnan_Coffea_canephora_India_2008,12.14689,75.90853,Coffea canephora,conventional,35.0,0.0,225.0,2008,focal observations,-1.8607523407150064,-1.8325814637483102,-5.41610040220442
kottageri,Smitha_Krishnan_Coffea_canephora_India_2008,12.1117,76.03495,Coffea canephora,conventional,1.0,0.0,225.0,2008,focal observations,-5.41610040220442,-4.722953221644475,-5.41610040220442
kutnan,Smitha_Krishnan_Coffea_canephora_India_2008,12.10104,75.86985,Coffea canephora,conventional,1.0,0.0,225.0,2008,focal observations,-5.41610040220442,-4.722953221644475,-5.41610040220442
nal,Smitha_Krishnan_Coffea_canephora_India_2008,12.13184,76.00611,Coffea canephora,conventional,9.0,0.0,225.0,2008,focal observations,-3.2188758248682006,-3.1135153092103742,-5.41610040220442
nit,Smitha_Krishnan_Coffea_canephora_India_2008,12.1163,76.05664,Coffea canephora,conventional,18.0,0.0,225.0,2008,focal observations,-2.5257286443082556,-2.4716614230379794,-5.41610040220442
polche,Smitha_Krishnan_Coffea_canephora_India_2008,12.277651,75.956483,Coffea canephora,conventional,14.0,0.0,225.0,2008,focal observations,-2.7770430725891617,-2.70805020110221,-5.41610040220442
porpon,Smitha_Krishnan_Coffea_canephora_India_2008,12.03403,75.92679,Coffea canephora,conventional,1.0,0.0,225.0,2008,focal observations,-5.41610040220442,-4.722953221644475,-5.41610040220442
titbck,Smitha_Krishnan_Coffea_canephora_India_2008,12.21177,76.002385,Coffea canephora,conventional,3.0,0.0,225.0,2008,focal observations,-4.31748811353631,-4.029806041084529,-5.41610040220442
tittat,Smitha_Krishnan_Coffea_canephora_India_2008,12.2408666666667,76.0124166666667,Coffea canephora,conventional,1.0,0.0,225.0,2008,focal observations,-5.41610040220442,-4.722953221644475,-5.41610040220442
tshkor,Smitha_Krishnan_Coffea_canephora_India_2008,12.03143,75.98459,Coffea canephora,conventional,2.0,0.0,225.0,2008,focal observations,-4.722953221644475,-4.31748811353631,-5.41610040220442
tshogr,Smitha_Krishnan_Coffea_canephora_India_2008,12.03702,75.95436,Coffea canephora,conventional,5.0,0.0,225.0,2008,focal observations,-3.8066624897703196,-3.624340932976365,-5.41610040220442
armnew,Smitha_Krishnan_Coffea_canephora_India_2009,12.2383333333333,75.7721333333333,Coffea canephora,conventional,40.0,0.0,375.0,2009,focal observations,-2.2380465718564744,-2.213353959266103,-5.926926025970411
bolnew,Smitha_Krishnan_Coffea_canephora_India_2009,12.228834,75.789863,Coffea canephora,conventional,97.0,0.0,375.0,2009,focal observations,-1.352215047467028,-1.341958547299839,-5.926926025970411
deviyynew,Smitha_Krishnan_Coffea_canephora_India_2009,12.2593833333333,75.8069333333333,Coffea canephora,conventional,123.0,0.0,375.0,2009,focal observations,-1.1147416705979933,-1.106644460365374,-5.926926025970411
devtatnew,Smitha_Krishnan_Coffea_canephora_India_2009,12.25562,75.79833,Coffea canephora,conventional,16.0,0.0,375.0,2009,focal observations,-3.1543373037306295,-3.0937126819141945,-5.926926025970411
hatvannew,Smitha_Krishnan_Coffea_canephora_India_2009,12.1710666666667,75.8763333333333,Coffea canephora,conventional,70.0,0.0,375.0,2009,focal observations,-1.6784307839210517,-1.6642461489290954,-5.926926025970411
kottolinew,Smitha_Krishnan_Coffea_canephora_India_2009,12.1845166666667,75.7643333333333,Coffea canephora,conventional,39.0,0.0,375.0,2009,focal observations,-2.2633643798407643,-2.2380465718564744,-5.926926025970411
maibatnew,Smitha_Krishnan_Coffea_canephora_India_2009,12.26379,75.79112,Coffea canephora,conventional,14.0,0.0,375.0,2009,focal observations,-3.287868696355152,-3.2188758248682006,-5.926926025970411
maimalnew,Smitha_Krishnan_Coffea_canephora_India_2009,12.2453333333333,75.7671166666667,Coffea canephora,conventional,15.0,0.0,375.0,2009,focal observations,-3.2188758248682006,-3.1543373037306295,-5.926926025970411
maimannew,Smitha_Krishnan_Coffea_canephora_India_2009,12.2614833333333,75.7798666666667,Coffea canephora,conventional,5.0,0.0,375.0,2009,focal observations,-4.31748811353631,-4.135166556742356,-5.926926025970411
kushal org,Smitha_Krishnan_Coffea_canephora_India_2014,12.16945,76.00502,Coffea canephora,organic,6.0,0.0,135.0,2014,focal observations,-3.1135153092103742,-2.959364629383116,-4.90527477843843
bharath,Smitha_Krishnan_Coffea_canephora_India_2014,12.27235,75.92194,Coffea canephora,organic,32.0,0.0,135.0,2014,focal observations,-1.4395388756387029,-1.4087672169719492,-4.90527477843843
vasanti,Smitha_Krishnan_Coffea_canephora_India_2014,12.14675,75.94505,Coffea canephora,organic,77.0,0.0,90.0,2014,focal observations,-0.15600424847658126,-0.1431008436406733,-4.499809670330265
BBtC org,Smitha_Krishnan_Coffea_canephora_India_2014,12.28536,75.91512,Coffea canephora,organic,20.0,0.0,135.0,2014,focal observations,-1.9095425048844386,-1.8607523407150064,-4.90527477843843
karumbaiah,Smitha_Krishnan_Coffea_canephora_India_2014,12.14531,75.9791,Coffea canephora,organic,23.0,0.0,135.0,2014,focal observations,-1.7697805625092797,-1.7272209480904839,-4.90527477843843
muthanna,Smitha_Krishnan_Coffea_canephora_India_2014,12.29617,75.89725,Coffea canephora,organic,4.0,0.0,135.0,2014,focal observations,-3.518980417318539,-3.295836866004329,-4.90527477843843
kushal Nt,Smitha_Krishnan_Coffea_canephora_India_2014,12.18033,76.01575,Coffea canephora,conventional,33.0,0.0,135.0,2014,focal observations,-1.4087672169719492,-1.378914253822268,-4.90527477843843
skanda Nt,Smitha_Krishnan_Coffea_canephora_India_2014,12.21443,75.99288,Coffea canephora,conventional,5.0,0.0,135.0,2014,focal observations,-3.295836866004329,-3.1135153092103742,-4.90527477843843
raju,Smitha_Krishnan_Coffea_canephora_India_2014,12.15116,75.84397,Coffea canephora,conventional,1.0,0.0,135.0,2014,focal observations,-4.90527477843843,-4.212127597878484,-4.90527477843843
subaiah,Smitha_Krishnan_Coffea_canephora_India_2014,12.26894,75.82188,Coffea canephora,conventional,18.0,0.0,135.0,2014,focal observations,-2.0149030205422647,-1.960835799271989,-4.90527477843843
BBtC conv,Smitha_Krishnan_Coffea_canephora_India_2014,12.29101,75.91398,Coffea canephora,conventional,19.0,0.0,135.0,2014,focal observations,-1.960835799271989,-1.9095425048844386,-4.90527477843843
somanna,Smitha_Krishnan_Coffea_canephora_India_2014,12.1702,75.92939,Coffea canephora,conventional,8.0,0.0,135.0,2014,focal observations,-2.8258332367585934,-2.70805020110221,-4.90527477843843
raja,Smitha_Krishnan_Coffea_canephora_India_2014,12.18323,75.76732,Coffea canephora,conventional,11.0,0.0,135.0,2014,focal observations,-2.507379505640059,-2.4203681286504293,-4.90527477843843
nanda,Smitha_Krishnan_Coffea_canephora_India_2014,12.29073,75.8177,Coffea canephora,conventional,3.0,0.0,135.0,2014,focal observations,-3.8066624897703196,-3.518980417318539,-4.90527477843843
BCK,Smitha_Krishnan_Coffea_canephora_India_2014,12.08561,75.8995,Coffea canephora,conventional,15.0,0.0,135.0,2014,focal observations,-2.1972245773362196,-2.132686056198648,-4.90527477843843
sannu,Smitha_Krishnan_Coffea_canephora_India_2014,12.13277,75.93153,Coffea canephora,conventional,2.0,0.0,135.0,2014,focal observations,-4.212127597878484,-3.8066624897703196,-4.90527477843843
mohan,Smitha_Krishnan_Coffea_canephora_India_2014,12.17165,75.93238,Coffea canephora,conventional,68.0,0.0,135.0,2014,focal observations,-0.6857670732623229,-0.6711682738411702,-4.90527477843843
manna,Smitha_Krishnan_Coffea_canephora_India_2014,12.19536,75.77373,Coffea canephora,conventional,1.0,0.0,135.0,2014,focal observations,-4.90527477843843,-4.212127597878484,-4.90527477843843
skanda SO,Smitha_Krishnan_Coffea_canephora_India_2014,12.22791,75.99079,Coffea canephora,conventional,3.0,0.0,135.0,2014,focal observations,-3.8066624897703196,-3.518980417318539,-4.90527477843843
bopanna,Smitha_Krishnan_Coffea_canephora_India_2014,12.17563,75.9716,Coffea canephora,conventional,4.0,0.0,135.0,2014,focal observations,-3.518980417318539,-3.295836866004329,-4.90527477843843
chinappa,Smitha_Krishnan_Coffea_canephora_India_2014,12.15526,75.77745,Coffea canephora,conventional,4.0,0.0,135.0,2014,focal observations,-3.518980417318539,-3.295836866004329,-4.90527477843843
13,Virginie_Boreux_Coffea_canephora_India_2008,12.13271,75.99983,Coffea canephora,conventional,51.0,0.0,750.0,2008,focal observations,-2.6882475738060303,-2.668829487948929,-6.620073206530356
16,Virginie_Boreux_Coffea_canephora_India_2008,12.12848,75.98927,Coffea canephora,conventional,6.0,0.0,600.0,2008,focal observations,-4.605170185988091,-4.451019506160833,-6.396929655216146
18,Virginie_Boreux_Coffea_canephora_India_2008,12.13937,75.9564,Coffea canephora,conventional,2.0,0.0,600.0,2008,focal observations,-5.703782474656201,-5.298317366548036,-6.396929655216146
20,Virginie_Boreux_Coffea_canephora_India_2008,12.16691,75.97461,Coffea canephora,conventional,23.0,0.0,750.0,2008,focal observations,-3.4845789906012063,-3.4420193761824103,-6.620073206530356
27,Virginie_Boreux_Coffea_canephora_India_2008,12.22384,75.96174,Coffea canephora,conventional,15.0,0.0,600.0,2008,focal observations,-3.6888794541139363,-3.624340932976365,-6.396929655216146
28,Virginie_Boreux_Coffea_canephora_India_2008,12.08721,75.93929,Coffea canephora,conventional,8.0,0.0,450.0,2008,focal observations,-4.029806041084529,-3.912023005428146,-6.1092475827643655
46,Virginie_Boreux_Coffea_canephora_India_2008,12.09618,75.94219,Coffea canephora,conventional,2.0,0.0,450.0,2008,focal observations,-5.41610040220442,-5.0106352940962555,-6.1092475827643655
53,Virginie_Boreux_Coffea_canephora_India_2008,12.09439,75.99122,Coffea canephora,conventional,3.0,0.0,600.0,2008,focal observations,-5.298317366548036,-5.0106352940962555,-6.396929655216146
54,Virginie_Boreux_Coffea_canephora_India_2008,12.08687,75.99807,Coffea canephora,conventional,1.0,0.0,600.0,2008,focal observations,-6.396929655216146,-5.703782474656201,-6.396929655216146
55,Virginie_Boreux_Coffea_canephora_India_2008,12.0969,75.98143,Coffea canephora,conventional,3.0,0.0,600.0,2008,focal observations,-5.298317366548036,-5.0106352940962555,-6.396929655216146
58,Virginie_Boreux_Coffea_canephora_India_2008,12.0866,75.95695,Coffea canephora,conventional,3.0,0.0,600.0,2008,focal observations,-5.298317366548036,-5.0106352940962555,-6.396929655216146
102,Virginie_Boreux_Coffea_canephora_India_2008,12.12463,75.96705,Coffea canephora,conventional,1.0,0.0,450.0,2008,focal observations,-6.1092475827643655,-5.41610040220442,-6.1092475827643655
124,Virginie_Boreux_Coffea_canephora_India_2008,12.151,75.96645,Coffea canephora,conventional,1.0,0.0,600.0,2008,focal observations,-6.396929655216146,-5.703782474656201,-6.396929655216146
140,Virginie_Boreux_Coffea_canephora_India_2008,12.16162,75.98124,Coffea canephora,conventional,2.0,0.0,750.0,2008,focal observations,-5.926926025970411,-5.521460917862246,-6.620073206530356
162,Virginie_Boreux_Coffea_canephora_India_2008,12.14244,75.93395,Coffea canephora,conventional,2.0,0.0,450.0,2008,focal observations,-5.41610040220442,-5.0106352940962555,-6.1092475827643655
176,Virginie_Boreux_Coffea_canephora_India_2008,12.17895,76.00022,Coffea canephora,conventional,6.0,0.0,750.0,2008,focal observations,-4.8283137373023015,-4.674163057475043,-6.620073206530356
185,Virginie_Boreux_Coffea_canephora_India_2008,12.08321,76.01609,Coffea canephora,conventional,1.0,0.0,600.0,2008,focal observations,-6.396929655216146,-5.703782474656201,-6.396929655216146
216,Virginie_Boreux_Coffea_canephora_India_2008,12.17054,75.85494,Coffea canephora,conventional,2.0,0.0,450.0,2008,focal observations,-5.41610040220442,-5.0106352940962555,-6.1092475827643655
220,Virginie_Boreux_Coffea_canephora_India_2008,12.15252,76.01904,Coffea canephora,conventional,1.0,0.0,450.0,2008,focal observations,-6.1092475827643655,-5.41610040220442,-6.1092475827643655
222,Virginie_Boreux_Coffea_canephora_India_2008,12.14360107,76.03206338,Coffea canephora,conventional,4.0,0.0,600.0,2008,focal observations,-5.0106352940962555,-4.787491742782046,-6.396929655216146
245,Virginie_Boreux_Coffea_canephora_India_2008,12.1484,76.00171,Coffea canephora,conventional,3.0,0.0,450.0,2008,focal observations,-5.0106352940962555,-4.722953221644475,-6.1092475827643655
251,Virginie_Boreux_Coffea_canephora_India_2008,12.03658,75.97446,Coffea canephora,conventional,3.0,0.0,450.0,2008,focal observations,-5.0106352940962555,-4.722953221644475,-6.1092475827643655
252,Virginie_Boreux_Coffea_canephora_India_2008,12.03082,76.00204,Coffea canephora,conventional,1.0,0.0,450.0,2008,focal observations,-6.1092475827643655,-5.41610040220442,-6.1092475827643655
255,Virginie_Boreux_Coffea_canephora_India_2008,12.1623,75.94164,Coffea canephora,conventional,20.0,0.0,450.0,2008,focal observations,-3.1135153092103742,-3.0647251450409425,-6.1092475827643655
257,Virginie_Boreux_Coffea_canephora_India_2008,12.17546,75.96359,Coffea canephora,conventional,5.0,0.0,600.0,2008,focal observations,-4.787491742782046,-4.605170185988091,-6.396929655216146
262,Virginie_Boreux_Coffea_canephora_India_2008,12.11183,75.9624,Coffea canephora,conventional,7.0,0.0,600.0,2008,focal observations,-4.451019506160833,-4.31748811353631,-6.396929655216146
263,Virginie_Boreux_Coffea_canephora_India_2008,12.10691,75.982,Coffea canephora,conventional,2.0,0.0,600.0,2008,focal observations,-5.703782474656201,-5.298317366548036,-6.396929655216146
264,Virginie_Boreux_Coffea_canephora_India_2008,12.10652,76.00268,Coffea canephora,conventional,3.0,0.0,600.0,2008,focal observations,-5.298317366548036,-5.0106352940962555,-6.396929655216146
265,Virginie_Boreux_Coffea_canephora_India_2008,12.10752,76.01521,Coffea canephora,conventional,12.0,0.0,600.0,2008,focal observations,-3.912023005428146,-3.8319802977546096,-6.396929655216146
268,Virginie_Boreux_Coffea_canephora_India_2008,12.05073,76.03168,Coffea canephora,conventional,12.0,0.0,900.0,2008,focal observations,-4.31748811353631,-4.237445405862774,-6.802394763324311
274,Virginie_Boreux_Coffea_canephora_India_2008,12.12954,75.89961,Coffea canephora,conventional,80.0,0.0,900.0,2008,focal observations,-2.4203681286504293,-2.4079456086518722,-6.802394763324311
276,Virginie_Boreux_Coffea_canephora_India_2008,12.093,75.88341,Coffea canephora,conventional,7.0,0.0,450.0,2008,focal observations,-4.163337433709052,-4.029806041084529,-6.1092475827643655
279,Virginie_Boreux_Coffea_canephora_India_2008,12.12697,75.84016,Coffea canephora,conventional,14.0,0.0,450.0,2008,focal observations,-3.4701902531491067,-3.4011973816621555,-6.1092475827643655
280,Virginie_Boreux_Coffea_canephora_India_2008,12.13562,75.8466,Coffea canephora,conventional,17.0,0.0,450.0,2008,focal observations,-3.2760342387081494,-3.2188758248682006,-6.1092475827643655
284,Virginie_Boreux_Coffea_canephora_India_2008,12.14246,75.88369,Coffea canephora,conventional,30.0,0.0,450.0,2008,focal observations,-2.70805020110221,-2.6752603782792193,-6.1092475827643655
285,Virginie_Boreux_Coffea_canephora_India_2008,12.15478,75.88855,Coffea canephora,conventional,19.0,0.0,450.0,2008,focal observations,-3.164808603597925,-3.1135153092103742,-6.1092475827643655
286,Virginie_Boreux_Coffea_canephora_India_2008,12.16218,75.88353,Coffea canephora,conventional,25.0,0.0,450.0,2008,focal observations,-2.890371757896165,-2.8511510447428834,-6.1092475827643655
287,Virginie_Boreux_Coffea_canephora_India_2008,12.17958,75.87492,Coffea canephora,conventional,8.0,0.0,450.0,2008,focal observations,-4.029806041084529,-3.912023005428146,-6.1092475827643655
293,Virginie_Boreux_Coffea_canephora_India_2008,12.15285,76.03595,Coffea canephora,conventional,42.0,0.0,1500.0,2008,focal observations,-3.575550768806933,-3.552020271396739,-7.313220387090301
296,Virginie_Boreux_Coffea_canephora_India_2008,12.21809,75.97126,Coffea canephora,conventional,6.0,0.0,750.0,2008,focal observations,-4.8283137373023015,-4.674163057475043,-6.620073206530356
298,Virginie_Boreux_Coffea_canephora_India_2008,12.20358,75.96136,Coffea canephora,conventional,52.0,0.0,900.0,2008,focal observations,-2.8511510447428834,-2.832102849772189,-6.802394763324311
300,Virginie_Boreux_Coffea_canephora_India_2008,12.12461,76.03326,Coffea canephora,conventional,35.0,0.0,1050.0,2008,focal observations,-3.4011973816621555,-3.373026504695459,-6.956545443151569
302,Virginie_Boreux_Coffea_canephora_India_2008,12.09915,76.03733,Coffea canephora,conventional,25.0,0.0,600.0,2008,focal observations,-3.1780538303479458,-3.138833117194664,-6.396929655216146
304,Virginie_Boreux_Coffea_canephora_India_2008,12.07993,76.05161,Coffea canephora,conventional,2.0,0.0,900.0,2008,focal observations,-6.1092475827643655,-5.703782474656201,-6.802394763324311
315,Virginie_Boreux_Coffea_canephora_India_2008,12.23448,75.99284,Coffea canephora,conventional,61.0,0.0,750.0,2008,focal observations,-2.509199342357045,-2.4929388214852644,-6.620073206530356
325,Virginie_Boreux_Coffea_canephora_India_2008,12.05929,75.96036,Coffea canephora,conventional,6.0,0.0,450.0,2008,focal observations,-4.31748811353631,-4.163337433709052,-6.1092475827643655
bio1,Virginie_Boreux_Malus_domestica_Germany_2015,47.7368104560112,9.32303161893743,Malus domestica,organic,3.0,0.0,30.0,2015,transects,-2.3025850929940455,-2.0149030205422647,-3.4011973816621555
bio2,Virginie_Boreux_Malus_domestica_Germany_2015,47.6768584757538,9.41047115210244,Malus domestica,organic,3.0,1.0,30.0,2015,transects,-2.0149030205422647,-2.0149030205422647,-2.70805020110221
bio4,Virginie_Boreux_Malus_domestica_Germany_2015,47.7867850826914,9.49638019987654,Malus domestica,organic,5.0,4.0,30.0,2015,transects,-1.2039728043259361,-1.6094379124341003,-1.791759469228055
bio5,Virginie_Boreux_Malus_domestica_Germany_2015,47.7676966375335,9.44250810161693,Malus domestica,organic,8.0,6.0,30.0,2015,transects,-0.7621400520468967,-1.2039728043259361,-1.455287232606842
bio6,Virginie_Boreux_Malus_domestica_Germany_2015,47.7679284427174,9.48956782149168,Malus domestica,organic,0.0,2.0,30.0,2015,transects,-2.70805020110221,-3.4011973816621555,-2.3025850929940455
bio7,Virginie_Boreux_Malus_domestica_Germany_2015,47.8121775127822,9.15824303527739,Malus domestica,organic,24.0,11.0,30.0,2015,transects,0.15415067982725836,-0.1823215567939546,-0.916290731874155
bio8,Virginie_Boreux_Malus_domestica_Germany_2015,47.8042718594802,9.22160281598458,Malus domestica,organic,2.0,3.0,30.0,2015,transects,-1.791759469228055,-2.3025850929940455,-2.0149030205422647
bio10,Virginie_Boreux_Malus_domestica_Germany_2015,47.6673459833504,9.54680946498903,Malus domestica,organic,1.0,0.0,30.0,2015,transects,-3.4011973816621555,-2.70805020110221,-3.4011973816621555
bio11,Virginie_Boreux_Malus_domestica_Germany_2015,47.6274892350598,9.5932054503026,Malus domestica,organic,2.0,2.0,30.0,2015,transects,-2.0149030205422647,-2.3025850929940455,-2.3025850929940455
bio12,Virginie_Boreux_Malus_domestica_Germany_2015,47.6060446858346,9.5504277628667,Malus domestica,organic,2.0,1.0,30.0,2015,transects,-2.3025850929940455,-2.3025850929940455,-2.70805020110221
bio13,Virginie_Boreux_Malus_domestica_Germany_2015,47.6375423236828,9.64284255956335,Malus domestica,organic,4.0,1.0,30.0,2015,transects,-1.791759469228055,-1.791759469228055,-2.70805020110221
bio14,Virginie_Boreux_Malus_domestica_Germany_2015,47.8284537567087,8.98288404887019,Malus domestica,organic,5.0,2.0,30.0,2015,transects,-1.455287232606842,-1.6094379124341003,-2.3025850929940455
bio15,Virginie_Boreux_Malus_domestica_Germany_2015,47.8237972198572,9.03750209066106,Malus domestica,organic,7.0,7.0,30.0,2015,transects,-0.7621400520468967,-1.3217558399823195,-1.3217558399823195
ip1,Virginie_Boreux_Malus_domestica_Germany_2015,47.831430254555,8.97403731871548,Malus domestica,conventional,3.0,2.0,30.0,2015,transects,-1.791759469228055,-2.0149030205422647,-2.3025850929940455
ip3,Virginie_Boreux_Malus_domestica_Germany_2015,47.8039892937655,9.01916460197281,Malus domestica,conventional,1.0,1.0,30.0,2015,transects,-2.70805020110221,-2.70805020110221,-2.70805020110221
ip4,Virginie_Boreux_Malus_domestica_Germany_2015,47.7713314995836,9.24818307390594,Malus domestica,conventional,5.0,34.0,30.0,2015,transects,0.26236426446749106,-1.6094379124341003,0.15415067982725836
ip6,Virginie_Boreux_Malus_domestica_Germany_2015,47.7066222982659,9.4106247968977,Malus domestica,conventional,4.0,0.0,30.0,2015,transects,-2.0149030205422647,-1.791759469228055,-3.4011973816621555
ip7,Virginie_Boreux_Malus_domestica_Germany_2015,47.690338775228,9.47093090827557,Malus domestica,conventional,0.0,1.0,30.0,2015,transects,-3.4011973816621555,-3.4011973816621555,-2.70805020110221
ip10,Virginie_Boreux_Malus_domestica_Germany_2015,47.7147304982891,9.52112027611416,Malus domestica,conventional,1.0,2.0,30.0,2015,transects,-2.3025850929940455,-2.70805020110221,-2.3025850929940455
ip11,Virginie_Boreux_Malus_domestica_Germany_2015,47.7517178566682,9.53329692336844,Malus domestica,conventional,1.0,0.0,30.0,2015,transects,-3.4011973816621555,-2.70805020110221,-3.4011973816621555
ip12,Virginie_Boreux_Malus_domestica_Germany_2015,47.7879002353309,9.24197361387411,Malus domestica,conventional,3.0,16.0,30.0,2015,transects,-0.456758402495715,-2.0149030205422647,-0.5679840376059393
ip13,Virginie_Boreux_Malus_domestica_Germany_2015,47.7944303709299,9.57412583782966,Malus domestica,conventional,1.0,6.0,30.0,2015,transects,-1.455287232606842,-2.70805020110221,-1.455287232606842
ip14,Virginie_Boreux_Malus_domestica_Germany_2015,47.6091763697272,9.56147758157641,Malus domestica,conventional,1.0,0.0,30.0,2015,transects,-3.4011973816621555,-2.70805020110221,-3.4011973816621555
ip15,Virginie_Boreux_Malus_domestica_Germany_2015,47.6200987373973,9.59035371908575,Malus domestica,conventional,0.0,1.0,30.0,2015,transects,-3.4011973816621555,-3.4011973816621555,-2.70805020110221
