bio01,bio02,bio03,bio04,bio05,bio06,bio07,bio08,bio09,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,biome_num,chili,def,dist_seminat,ec,ei,elevation,es,et,gHM,gpp,le,pdsi,pet,ple,ro,site_id,soil,soil_carbon_b10,soil_clay_b10,soil_den_b10,soil_pH_b10,soil_sand_b10,soil_water_b10,srad,study_id,swe,topo_div,vap,vpd,vs,activity,bare,cropland,grass,moss,shrub,tree,urban,latitude,longitude,crop,management,ab_wildbees,ab_bombus,total_sampled_time,sampling_year,sampling_abundance,log_visit_rate,log_vr_small,log_vr_large,author_id
151.0,79.0,35.0,5203.0,274.0,52.0,222.0,129.0,218.0,223.0,92.0,576.0,92.0,9.0,43.0,224.0,61.0,98.0,159.0,12.0,198.0,559.5,0.0,1.011689922,0.098374897,340.0,0.618617383,114.3076923,0.410282224,4.140556577,351.9487179,-181.5833333,369.2820513,1133.461538,2.333333333,CanBeia,739.75,8.0,33.0,126.0,65.0,31.0,33.0,1815.833333,Amparo_Lazaro_Prunus_dulcis_Spain_2016,0.0,0.620207965,1314.916667,66.91666667,362.6666667,0.7235137475,2.9950631254999998,1.1945448695,20.6712852,0.0,20.77863709,51.12518464,2.8184362480000003,39.6778333333333,2.56405555555555,Prunus dulcis,,1.0,328.0,145.0,2016,focal observations,0.8193240083447975,-4.283586561860629,0.8193240083447975,AmparoLazaro
164.0,79.0,36.0,5099.0,284.0,65.0,219.0,143.0,230.0,233.0,105.0,633.0,103.0,6.0,49.0,259.0,52.0,92.0,190.0,12.0,201.0,492.0,316.227766,0.785391065,0.034239309,70.0,0.491979344,96.76470588,0.64290607,3.485251652,299.0,-138.25,376.3823529,1155.117647,8.25,SaFillola,914.9166667,2.0,24.0,168.0,74.0,44.0,26.0,1793.416667,Amparo_Lazaro_Prunus_dulcis_Spain_2016,0.0,0.122585118,1399.0,72.25,315.1666667,0.7547954665,3.9231237219999997,54.330025385,22.7891068,0.0,9.4388631705,6.2707544195,3.2481265055,39.7063055555555,3.08586111111111,Prunus dulcis,,127.0,0.0,285.0,2016,focal observations,-0.8083020938100592,-0.8004589163490333,-5.652489180268651,AmparoLazaro
163.0,78.0,35.0,5047.0,282.0,64.0,218.0,142.0,228.0,232.0,104.0,641.0,101.0,6.0,50.0,267.0,48.0,88.0,201.0,12.0,186.0,541.75,100.0,0.79533671,0.030632993,104.0,0.574057483,100.1842105,0.461844087,3.321642571,309.5,-167.1666667,378.3157895,1160.605263,6.25,Shospitalet,772.1666667,2.0,26.0,146.0,73.0,38.0,29.0,1805.75,Amparo_Lazaro_Prunus_dulcis_Spain_2016,0.0,0.273682922,1440.0,71.75,361.0833333,0.0,3.7861534455,16.06397989,28.64619816,0.0,22.694346709999998,25.697836340000002,2.9521170085,39.4909444444444,3.25575,Prunus dulcis,,1.0,0.0,240.0,2016,focal observations,-5.480638923341991,-4.787491742782046,-5.480638923341991,AmparoLazaro
162.0,80.0,36.0,5150.0,283.0,61.0,222.0,140.0,228.0,232.0,102.0,568.0,94.0,7.0,47.0,228.0,52.0,90.0,163.0,12.0,196.0,526.5833333,100.0,0.584178978,0.033166559,116.0,0.778146632,89.4516129,0.550786018,2.454074792,275.9354839,-155.9166667,410.483871,1259.032258,3.166666667,Cooperativa,758.75,2.0,28.0,154.0,77.0,36.0,24.0,1784.166667,Amparo_Lazaro_Prunus_dulcis_Spain_2016,0.0,0.069294468,1364.75,73.58333333,281.5,0.748191457,3.6764367275,35.691065135,18.623611490000002,0.0,15.20250158,6.6767981145,20.12769773,39.6903611111111,2.86172222222222,Prunus dulcis,,12.0,0.0,235.0,2016,focal observations,-2.9746788643561586,-2.894636156682622,-5.459585514144159,AmparoLazaro
161.0,81.0,36.0,5163.0,282.0,60.0,222.0,139.0,227.0,231.0,101.0,533.0,89.0,7.0,47.0,213.0,52.0,88.0,150.0,12.0,190.0,573.9166667,0.0,0.653441951,0.036239365,144.0,0.769823763,97.61764706,0.576518416,2.666005673,301.5882353,-175.4166667,386.8823529,1187.205882,2.166666667,EsRafal,608.4166667,2.0,30.0,155.0,78.0,34.0,26.0,1795.75,Amparo_Lazaro_Prunus_dulcis_Spain_2016,0.0,0.119718522,1356.5,73.83333333,299.8333333,0.76104878,3.2200467335000003,30.385869135,19.667549015,0.0,15.531879165,11.599766545,19.593588955,39.64775,2.76172222222222,Prunus dulcis,,1.0,0.0,255.0,2016,focal observations,-5.541263545158426,-4.848116364598481,-5.541263545158426,AmparoLazaro
162.0,81.0,36.0,5156.0,283.0,61.0,222.0,140.0,228.0,232.0,102.0,518.0,87.0,7.0,47.0,207.0,50.0,87.0,144.0,12.0,199.0,589.1666667,100.0,0.699212832,0.043957389,118.0,0.719065451,95.36363636,0.624248385,3.066408476,295.0606061,-176.1666667,377.2424242,1156.575758,2.083333333,FestivalPark,544.25,2.0,29.0,154.0,79.0,33.0,25.0,1790.916667,Amparo_Lazaro_Prunus_dulcis_Spain_2016,0.0,0.164864361,1379.916667,73.08333333,304.0,0.747215732,3.245793132,30.80050733,22.4332679,0.0,14.269685375,12.05367763,17.196444125,39.6452222222222,2.74675,Prunus dulcis,,43.0,0.0,180.0,2016,focal observations,-1.4317567351966478,-1.4087672169719492,-5.19295685089021,AmparoLazaro
165.0,79.0,36.0,5066.0,285.0,66.0,219.0,144.0,231.0,234.0,107.0,619.0,102.0,6.0,49.0,252.0,52.0,92.0,183.0,12.0,198.0,494.0833333,0.0,0.701059005,0.033140967,29.0,0.665874661,98.8,0.471769065,2.877646746,304.7428571,-140.6666667,402.5142857,1235.2,7.0,SaCanova,885.1666667,2.0,27.0,164.0,73.0,38.0,24.0,1790.333333,Amparo_Lazaro_Prunus_dulcis_Spain_2016,0.0,0.040811017,1401.5,73.33333333,295.3333333,0.759497291,4.941897537499999,48.921944705,19.82455408,0.0,14.370300115,7.2810827950000006,4.660220767499999,39.74625,3.01677777777777,Prunus dulcis,,18.0,0.0,295.0,2016,focal observations,-2.7966035984436552,-2.7425363771733795,-5.68697535633982,AmparoLazaro
166.0,82.0,36.0,5146.0,288.0,64.0,224.0,180.0,232.0,236.0,106.0,473.0,82.0,6.0,48.0,191.0,46.0,81.0,130.0,12.0,194.0,623.0833333,1118.033989,0.661584167,0.03642794,50.0,0.726974087,104.2432432,0.634462297,2.727861582,321.6756757,-172.75,391.7837838,1201.432432,2.083333333,Sindioteria,413.8333333,2.0,28.0,161.0,76.0,38.0,25.0,1779.916667,Amparo_Lazaro_Prunus_dulcis_Spain_2016,0.0,0.036697477,1443.916667,72.41666667,323.5,0.745371707,1.1361691,16.626264759999998,8.5246835165,0.0,3.679039256,1.574730601,68.459112765,39.6169166666666,2.67766666666666,Prunus dulcis,,39.0,0.0,195.0,2016,focal observations,-1.6094379124341003,-1.5841201044498106,-5.272999558563747,AmparoLazaro
165.0,79.0,36.0,5049.0,284.0,65.0,219.0,144.0,229.0,234.0,106.0,592.0,96.0,5.0,51.0,248.0,45.0,83.0,183.0,12.0,196.0,522.9166667,223.6067977,0.778172693,0.033204182,65.0,0.50465147,94.60526316,0.411186993,3.464031625,292.3421053,-142.9166667,387.6052632,1188.263158,5.25,SonPinya,792.75,2.0,26.0,159.0,75.0,41.0,25.0,1783.5,Amparo_Lazaro_Prunus_dulcis_Spain_2016,0.0,0.069475308,1428.083333,72.5,308.5,0.7415266115,3.3791054579999997,42.042573864999994,29.32295617,0.0,14.633296654999999,9.98661238,0.6354554695,39.4508611111111,3.09455555555555,Prunus dulcis,,90.0,0.0,170.0,2016,focal observations,-0.6359887667199967,-0.6249389305334118,-5.135798437050262,AmparoLazaro
165.0,81.0,35.0,5182.0,289.0,63.0,226.0,180.0,232.0,236.0,104.0,470.0,81.0,6.0,47.0,190.0,46.0,81.0,128.0,12.0,199.0,617.5,0.0,0.63572278,0.035187607,66.0,0.742427061,103.3939394,0.688581645,2.605127086,319.0606061,-171.0833333,395.0606061,1211.545455,2.083333333,SonPou,440.0833333,2.0,32.0,159.0,79.0,32.0,29.0,1784.0,Amparo_Lazaro_Prunus_dulcis_Spain_2016,0.0,0.060059231,1437.083333,71.33333333,327.6666667,0.7242519629999999,1.692125755,21.439672795,12.39362075,0.0,6.6123404059999995,4.742507586,53.119732705000004,39.6161388888888,2.64680555555555,Prunus dulcis,,0.0,5.0,130.0,2016,focal observations,-3.258096538021482,-4.867534450455582,-3.0757749812275272,AmparoLazaro
162.0,77.0,35.0,5095.0,282.0,64.0,218.0,141.0,227.0,231.0,103.0,663.0,105.0,6.0,50.0,275.0,51.0,92.0,206.0,12.0,208.0,485.6666667,0.0,0.662092048,0.031743279,98.0,0.601820988,95.7,0.582677901,2.984007111,293.3666667,-117.25,412.8333333,1262.7,9.333333333,SonVives,956.9166667,3.0,29.0,156.0,79.0,29.0,30.0,1790.5,Amparo_Lazaro_Prunus_dulcis_Spain_2016,0.0,0.161854833,1430.833333,69.83333333,340.9166667,0.7171729410000001,3.5504444045000003,27.10932237,28.645954155,0.0,20.492553389999998,16.892496535,3.309229142,39.6190277777777,3.31272222222222,Prunus dulcis,,2.0,18.0,215.0,2016,focal observations,-2.374905754573672,-4.272025739459553,-2.426199048961222,AmparoLazaro
160.0,80.0,36.0,5159.0,282.0,60.0,222.0,138.0,227.0,231.0,101.0,590.0,97.0,7.0,47.0,236.0,54.0,92.0,170.0,12.0,196.0,499.0,0.0,0.795441469,0.045073955,135.0,0.697930177,102.7222222,0.613139749,3.395330162,317.1666667,-148.5833333,380.3611111,1167.333333,5.666666667,SonPujol,848.0833333,3.0,25.0,152.0,76.0,36.0,30.0,1783.916667,Amparo_Lazaro_Prunus_dulcis_Spain_2016,0.0,0.096825823,1367.083333,71.66666667,292.4166667,0.749156564,3.3402315529999997,32.060561655,21.058625405,0.0,16.62529933,10.447328800000001,16.44653065,39.7208055555555,2.88797222222222,Prunus dulcis,,0.0,1.0,245.0,2016,focal observations,-5.5012582105447265,-5.5012582105447265,-4.808111029984782,AmparoLazaro
162.0,77.0,35.0,5068.0,282.0,64.0,218.0,141.0,227.0,231.0,103.0,661.0,105.0,6.0,49.0,272.0,52.0,93.0,203.0,12.0,194.0,500.0,100.0,0.507339065,0.059403583,96.0,0.555539914,101.0857143,0.279057801,2.807811381,310.2285714,-151.5,419.3428571,1283.342857,9.25,SesCabanasses,914.25,2.0,26.0,151.0,75.0,40.0,26.0,1801.083333,Amparo_Lazaro_Prunus_dulcis_Spain_2016,0.0,0.160502627,1404.166667,71.66666667,344.9166667,0.7386380324999999,3.886771704,28.878004679999997,28.001730555,0.0,20.139338215000002,18.301880869999998,0.792273979,39.6796666666666,3.22822222222222,Prunus dulcis,,25.0,14.0,300.0,2016,focal observations,-2.0402208285265546,-2.445685936634719,-2.995732273553991,AmparoLazaro
163.0,81.0,36.0,5186.0,285.0,62.0,223.0,141.0,230.0,234.0,102.0,509.0,86.0,7.0,47.0,203.0,49.0,85.0,142.0,12.0,194.0,589.1666667,447.2135955,0.589427346,0.038618553,99.0,0.743395448,98.48387097,0.64062196,2.640737761,304.5806452,-176.1666667,372.6774194,1143.677419,2.083333333,SonCos,544.25,2.0,27.0,158.0,78.0,36.0,27.0,1790.916667,Amparo_Lazaro_Prunus_dulcis_Spain_2016,0.0,0.107943811,1379.916667,73.08333333,304.0,0.747225017,3.2849329745,35.70585154,22.84617892,0.0,12.587753485,8.854314044999999,16.720477829,39.6314444444444,2.74722222222222,Prunus dulcis,,32.0,2.0,225.0,2016,focal observations,-1.8897398775882588,-1.91959284073794,-4.31748811353631,AmparoLazaro
165.0,80.0,36.0,5073.0,285.0,65.0,220.0,144.0,230.0,234.0,106.0,551.0,90.0,6.0,50.0,227.0,45.0,82.0,166.0,12.0,196.0,569.3333333,141.4213562,0.666073758,0.029035315,61.0,0.58293754,91.9,0.394264847,2.906684336,284.2666667,-166.0833333,417.8,1280.833333,2.25,SonMarrano,648.25,2.0,24.0,159.0,76.0,40.0,25.0,1793.833333,Amparo_Lazaro_Prunus_dulcis_Spain_2016,0.0,0.058250386,1433.5,70.83333333,324.4166667,0.742299303,3.9236997240000004,44.769443575,26.004773145,0.0,15.3610238,9.0948442915,0.8462154705,39.4338333333333,2.94677777777777,Prunus dulcis,,17.0,0.0,280.0,2016,focal observations,-2.8015762591130335,-2.744417845273085,-5.634789603169249,AmparoLazaro
167.0,82.0,36.0,5094.0,287.0,65.0,222.0,145.0,232.0,236.0,107.0,497.0,85.0,6.0,48.0,202.0,46.0,82.0,140.0,12.0,198.0,625.8333333,632.455532,0.490451707,0.027554644,29.0,0.758682257,90.4,0.53994751,2.104860681,279.5428571,-202.3333333,391.4857143,1200.942857,2.083333333,Xorrigo,451.3333333,2.0,25.0,161.0,75.0,36.0,27.0,1815.833333,Amparo_Lazaro_Prunus_dulcis_Spain_2016,0.0,0.133614257,1375.083333,75.08333333,314.75,0.7635054445,3.540186529,38.45193907,23.638855155,0.0,16.552253094999998,15.1262682005,2.679379258,39.5814722222222,2.80502777777777,Prunus dulcis,,29.0,0.0,280.0,2016,focal observations,-2.2674937731827756,-2.2335922215070942,-5.634789603169249,AmparoLazaro
177.0,81.0,36.0,4984.0,296.0,74.0,222.0,150.0,238.0,241.0,114.0,489.0,77.0,1.0,64.0,210.0,14.0,24.0,187.0,12.0,203.0,797.75,100.0,1.045154205,0.044508302,47.0,0.571720511,82.51851852,0.643384755,3.43628453,252.5555556,-424.0,475.0740741,1450.703704,1.916666667,Angel,225.9166667,2.0,31.0,150.0,73.0,31.0,27.0,2048.333333,Alejandro_Trillo_Fragaria_ananassa_Spain_2016,0.0,0.058101628,1475.0,80.41666667,382.8333333,0.8383686610000001,7.0442286955,30.098897685,27.905244770000003,0.0,14.341098030000001,14.108897259999999,6.2607985015,37.194164276123,-6.8266658782959,Fragaria x ananassa,conventional,0.0,12.0,240.0,2016,transects,-2.995732273553991,-5.480638923341991,-2.9156895658804545,AlejandroTrillo
176.0,91.0,37.0,5284.0,309.0,66.0,243.0,119.0,243.0,245.0,110.0,519.0,80.0,1.0,63.0,221.0,15.0,24.0,201.0,12.0,200.0,796.0833333,100.0,1.01204916,0.042272146,93.0,0.584118969,86.4,0.426476181,3.154753592,264.6857143,-419.5,453.5428571,1385.657143,1.916666667,Francisco1,260.4166667,2.0,25.0,158.0,76.0,43.0,26.0,2042.333333,Alejandro_Trillo_Fragaria_ananassa_Spain_2016,0.0,0.096755616,1428.75,88.41666667,346.0833333,0.8414414585000001,6.4689996615,22.151312785000002,23.284174555,0.0,21.539117955000002,24.513319619999997,2.0041470245,37.2452774047852,-6.59694385528564,Fragaria x ananassa,conventional,2.0,0.0,240.0,2016,transects,-4.787491742782046,-4.382026634673881,-5.480638923341991,AlejandroTrillo
177.0,92.0,37.0,5327.0,311.0,67.0,244.0,118.0,243.0,246.0,110.0,519.0,80.0,1.0,63.0,221.0,15.0,24.0,201.0,12.0,205.0,802.4166667,100.0,0.601628255,0.026599862,95.0,0.662702447,49.74193548,0.468901694,1.996222683,152.8387097,-420.25,429.7419355,1312.548387,1.916666667,Francisco2,276.75,1.0,25.0,161.0,79.0,42.0,22.0,2033.833333,Alejandro_Trillo_Fragaria_ananassa_Spain_2016,0.0,0.074302524,1416.583333,92.25,339.4166667,0.860730598,6.2957938554999995,32.90443372,23.19169945,0.0,20.58647356,14.93744051,2.0780990155,37.2797203063965,-6.59972190856934,Fragaria x ananassa,conventional,0.0,1.0,240.0,2016,transects,-5.480638923341991,-5.480638923341991,-4.787491742782046,AlejandroTrillo
176.0,84.0,36.0,5112.0,299.0,71.0,228.0,120.0,238.0,242.0,111.0,496.0,77.0,1.0,63.0,212.0,14.0,24.0,190.0,12.0,201.0,828.4166667,100.0,0.968323658,0.037925345,79.0,0.580582785,87.25641026,0.439008534,3.031789072,267.974359,-422.9166667,435.4615385,1331.512821,1.916666667,Juanantonio,239.6666667,1.0,10.0,151.0,73.0,79.0,25.0,2034.416667,Alejandro_Trillo_Fragaria_ananassa_Spain_2016,0.0,0.065778866,1466.583333,87.33333333,387.0,0.860556952,6.4790648965,21.41921881,24.419264955,0.0,17.517763545,18.16664786,11.46800266,37.2613868713379,-6.7994441986084,Fragaria x ananassa,conventional,0.0,2.0,240.0,2016,transects,-4.787491742782046,-5.480638923341991,-4.382026634673881,AlejandroTrillo
179.0,88.0,37.0,5124.0,306.0,71.0,235.0,123.0,243.0,246.0,115.0,519.0,80.0,1.0,64.0,224.0,14.0,23.0,204.0,12.0,201.0,833.4166667,200.0,0.307028121,0.027679651,31.0,0.766894579,57.27586207,0.403935879,1.415334319,175.5517241,-407.9166667,466.8965517,1425.724138,2.0,Maria,222.5,1.0,25.0,155.0,76.0,44.0,20.0,2043.25,Alejandro_Trillo_Fragaria_ananassa_Spain_2016,0.0,0.021142837,1480.833333,88.91666667,375.6666667,0.8113257764999999,6.8455620005,32.100651639999995,26.548991685,0.0,19.07806541,10.123313577,5.30171238,37.085277557373,-6.55111122131348,Fragaria x ananassa,conventional,0.0,1.0,240.0,2016,transects,-5.480638923341991,-5.480638923341991,-4.787491742782046,AlejandroTrillo
177.0,80.0,36.0,4916.0,295.0,76.0,219.0,124.0,238.0,241.0,115.0,484.0,76.0,1.0,64.0,209.0,13.0,24.0,187.0,12.0,208.0,820.75,100.0,0.494734288,0.044606389,39.0,0.660997559,70.34615385,0.689995289,2.159173883,215.5,-423.4166667,476.7307692,1455.884615,1.833333333,Mazagon1,208.3333333,2.0,29.0,150.0,70.0,36.0,26.0,2034.666667,Alejandro_Trillo_Fragaria_ananassa_Spain_2016,0.0,0.075812638,1489.0,82.5,390.8333333,0.8366826545,6.443380832,31.793271984999997,22.552597835,0.0,10.60823808,9.528311909,18.06596347,37.1719436645508,-6.85027694702148,Fragaria x ananassa,conventional,0.0,7.0,240.0,2016,transects,-3.534728774286678,-5.480638923341991,-3.4011973816621555,AlejandroTrillo
97.0,78.0,34.0,5573.0,221.0,-6.0,227.0,167.0,57.0,167.0,26.0,824.0,78.0,55.0,10.0,226.0,177.0,226.0,199.0,4.0,158.0,113.8333333,0.0,0.649170244,0.084173422,75.0,0.396993653,141.2068966,0.624063075,4.05600951,434.4827586,-41.5,277.7931034,854.3793103,17.83333333,Eeraerts_etal_2019_1,465.5,2.0,17.0,133.0,62.0,17.0,25.0,1168.916667,Eeraerts_etal_sweetcherry_Belgium_2016,0.0,0.102037169,1058.083333,40.75,328.9166667,0.43162961499999997,0.9581903825,48.251553619999996,18.971563869999997,0.0,3.492276547,19.591126844999998,8.7352887385,50.7941055297852,5.27310371398926,Prunus avium,conventional,3.0,5.0,225.0,2016,sweep net,-3.3366588605245844,-4.029806041084529,-3.624340932976365,Eeraertsetal
98.0,78.0,34.0,5553.0,221.0,-6.0,227.0,167.0,58.0,167.0,26.0,814.0,77.0,54.0,10.0,222.0,175.0,222.0,197.0,4.0,147.0,119.9166667,100.0,0.793130704,0.107884188,54.0,0.296287097,141.2,0.680200875,5.314258252,434.48,-36.25,259.96,799.6,17.5,Eeraerts_etal_2019_2,457.6666667,2.0,10.0,127.0,59.0,49.0,27.0,1163.083333,Eeraerts_etal_sweetcherry_Belgium_2016,0.0,0.044169474,1060.0,42.33333333,329.0833333,0.4400090995,0.8153022555,40.966731145,18.69263101,0.0,2.7386627519999998,12.73953549,24.047137345,50.8906669616699,5.20197772979736,Prunus avium,conventional,0.0,2.0,225.0,2016,sweep net,-4.722953221644475,-5.41610040220442,-4.31748811353631,Eeraertsetal
99.0,79.0,34.0,5589.0,224.0,-5.0,229.0,170.0,60.0,170.0,27.0,800.0,76.0,53.0,10.0,218.0,171.0,218.0,192.0,4.0,161.0,118.5833333,200.0,0.712910207,0.093336626,36.0,0.342784918,135.0,0.668238163,4.59271645,415.4347826,-36.83333333,263.5652174,810.6521739,16.0,Eeraerts_etal_2019_3,459.0833333,4.0,14.0,131.0,62.0,37.0,31.0,1164.666667,Eeraerts_etal_sweetcherry_Belgium_2016,0.0,0.090068072,1062.25,42.16666667,327.1666667,0.43195673749999997,0.5972122559999999,44.23698126,19.23538231,0.0,2.5133877494999997,17.021183705,15.891435025,50.8283500671387,5.13080406188965,Prunus avium,conventional,7.0,15.0,225.0,2016,sweep net,-2.325057948846104,-3.3366588605245844,-2.643511679964639,Eeraertsetal
95.0,78.0,34.0,5603.0,219.0,-10.0,229.0,165.0,55.0,165.0,23.0,849.0,80.0,57.0,9.0,230.0,184.0,230.0,207.0,4.0,157.0,114.75,860.2325267,0.704883778,0.100474181,132.0,0.328929068,124.2857143,0.770741165,4.700707908,382.9047619,-40.25,235.8095238,726.3809524,17.91666667,Eeraerts_etal_2019_4,467.75,2.0,15.0,134.0,66.0,20.0,29.0,1166.583333,Eeraerts_etal_sweetcherry_Belgium_2016,0.0,0.057685893,1047.75,40.75,335.8333333,0.424275368,0.8996058235,75.304371065,11.498712945000001,0.0,1.557739512,5.4544958235,5.2835603424999995,50.7103996276855,5.16217422485352,Prunus avium,conventional,0.0,5.0,225.0,2016,sweep net,-3.8066624897703196,-5.41610040220442,-3.624340932976365,Eeraertsetal
95.0,77.0,34.0,5550.0,218.0,-7.0,225.0,165.0,55.0,165.0,24.0,850.0,80.0,57.0,10.0,233.0,183.0,233.0,208.0,4.0,158.0,108.5,100.0,0.729247045,0.099307439,119.0,0.325200258,131.7391304,0.702140033,4.820618644,405.2173913,-43.08333333,242.9565217,747.1304348,18.91666667,Eeraerts_etal_2019_5,469.6666667,2.0,15.0,132.0,63.0,18.0,26.0,1167.333333,Eeraerts_etal_sweetcherry_Belgium_2016,0.0,0.089967117,1051.5,40.75,332.3333333,0.4318707415,1.07185678,46.646187215,23.319265145,0.0,3.4578718029999997,13.45650792,12.04831114,50.7950248718262,5.35525369644165,Prunus avium,conventional,5.0,5.0,225.0,2016,sweep net,-3.1135153092103742,-3.624340932976365,-3.624340932976365,Eeraertsetal
98.0,78.0,34.0,5554.0,222.0,-5.0,227.0,168.0,58.0,168.0,27.0,808.0,77.0,53.0,10.0,221.0,172.0,221.0,195.0,4.0,162.0,116.5,223.6067977,0.574732192,0.075790052,43.0,0.452161714,125.7727273,0.67237711,3.706061399,386.7727273,-35.08333333,263.9545455,811.5454545,18.08333333,Eeraerts_etal_2019_6,459.1666667,2.0,9.0,133.0,59.0,49.0,27.0,1164.5,Eeraerts_etal_sweetcherry_Belgium_2016,0.0,0.05221574,1059.916667,41.75,329.25,0.44007612100000004,1.1012250715,44.82219653,16.583557445,0.0,2.7773285894999997,12.050466775,22.665225585,50.8903045654297,5.22275829315186,Prunus avium,conventional,1.0,4.0,225.0,2016,sweep net,-3.8066624897703196,-4.722953221644475,-3.8066624897703196,Eeraertsetal
98.0,79.0,34.0,5568.0,222.0,-6.0,228.0,154.0,58.0,168.0,26.0,812.0,76.0,53.0,10.0,217.0,176.0,216.0,198.0,4.0,166.0,123.0833333,400.0,0.946182778,0.1204844,62.0,0.201580359,151.08,0.707992077,6.445055928,464.84,-23.91666667,263.24,810.48,16.58333333,Eeraerts_etal_2019_7,453.1666667,2.0,14.0,130.0,60.0,29.0,27.0,1155.916667,Eeraerts_etal_sweetcherry_Belgium_2016,0.0,0.135671034,1058.333333,43.58333333,330.5,0.43673668649999997,0.8536114804999999,51.261687429999995,19.288479825000003,0.0,3.7843185475,14.159919125,10.651983592,50.9302101135254,4.97656726837158,Prunus avium,conventional,4.0,8.0,225.0,2016,sweep net,-2.9311937524164198,-3.8066624897703196,-3.2188758248682006,Eeraertsetal
96.0,78.0,34.0,5595.0,220.0,-8.0,228.0,167.0,56.0,167.0,24.0,836.0,79.0,56.0,10.0,229.0,179.0,229.0,203.0,4.0,157.0,113.5,0.0,0.549922192,0.075073951,99.0,0.447014542,124.9,0.701047659,3.526139151,384.8,-39.33333333,258.15,794.35,18.25,Eeraerts_etal_2019_8,467.75,3.0,16.0,134.0,66.0,15.0,28.0,1167.666667,Eeraerts_etal_sweetcherry_Belgium_2016,0.0,0.06947659,1052.333333,41.08333333,332.6666667,0.4320944175,1.307321022,68.76599153000001,13.011906825,0.0,2.667213701,8.10235725,6.1452096685,50.7602081298828,5.23345375061035,Prunus avium,conventional,2.0,1.0,225.0,2016,sweep net,-4.31748811353631,-4.31748811353631,-4.722953221644475,Eeraertsetal
96.0,77.0,34.0,5546.0,219.0,-6.0,225.0,166.0,56.0,166.0,25.0,826.0,78.0,55.0,10.0,229.0,176.0,229.0,199.0,4.0,156.0,108.9166667,0.0,0.666027132,0.084829461,86.0,0.387297203,137.9130435,0.690994382,4.337457887,424.3478261,-48.0,277.6521739,854.0,18.83333333,Eeraerts_etal_2019_9,470.8333333,2.0,16.0,129.0,62.0,21.0,30.0,1171.5,Eeraerts_etal_sweetcherry_Belgium_2016,0.0,0.128113732,1053.333333,39.91666667,330.8333333,0.430371516,0.5863164645000001,43.99056159,14.935839415,0.0,2.595752334,21.226392535,16.66421493,50.8304595947266,5.45679664611816,Prunus avium,conventional,7.0,8.0,225.0,2016,sweep net,-2.70805020110221,-3.3366588605245844,-3.2188758248682006,Eeraertsetal
97.0,77.0,34.0,5557.0,220.0,-5.0,225.0,168.0,57.0,168.0,26.0,814.0,77.0,54.0,10.0,225.0,174.0,225.0,196.0,4.0,165.0,110.25,0.0,0.609402356,0.080114115,57.0,0.421943234,129.7727273,0.726430118,3.901287742,399.0454545,-44.66666667,284.0,873.1363636,18.5,Eeraerts_etal_2019_10,464.75,2.0,11.0,132.0,60.0,44.0,29.0,1165.583333,Eeraerts_etal_sweetcherry_Belgium_2016,0.0,0.073800668,1059.916667,39.91666667,327.75,0.4383872335,0.7539305345,39.42687576,22.43831118,0.0,3.2827698935000003,12.53419439,21.563719419999998,50.897891998291,5.36768054962158,Prunus avium,conventional,0.0,2.0,225.0,2016,sweep net,-4.722953221644475,-5.41610040220442,-4.31748811353631,Eeraertsetal
108.0,85.0,38.0,4854.0,236.0,14.0,222.0,53.0,171.0,171.0,49.0,998.0,156.0,22.0,56.0,454.0,93.0,93.0,411.0,5.0,159.0,290.5,100.0,0.0,0.0,83.0,0.916248331,,0.890804529,0.0,,9.416666667,,,48.25,site_3,1310.75,5.0,15.0,123.0,66.0,51.0,25.0,1336.0,David_Crowder_Fragaria_ananassa_USA_2016,0.083333333,0.28477928,1025.833333,50.08333333,327.6666667,0.49684294900000003,2.0367212315,0.1620899485,8.7125400615,0.0,2.364071944,14.0520951205,70.90204922000001,47.57,-122.316,Fragaria x ananassa,organic,1.0,12.0,60.0,2016,sweep net,-1.529395204760564,-3.4011973816621555,-1.529395204760564,DavidCrowder
108.0,85.0,38.0,4854.0,236.0,14.0,222.0,53.0,171.0,171.0,49.0,998.0,156.0,22.0,56.0,454.0,93.0,93.0,411.0,5.0,159.0,290.5,100.0,0.0,0.0,83.0,0.916248331,,0.890804529,0.0,,9.416666667,,,48.25,site_5,1310.75,5.0,15.0,123.0,66.0,51.0,25.0,1336.0,David_Crowder_Fragaria_ananassa_USA_2016,0.083333333,0.28477928,1025.833333,50.08333333,327.6666667,0.49684294900000003,2.0367212315,0.1620899485,8.7125400615,0.0,2.364071944,14.0520951205,70.90204922000001,47.57,-122.316,Fragaria x ananassa,organic,1.0,11.0,60.0,2016,sweep net,-1.6094379124341003,-3.4011973816621555,-1.6094379124341003,DavidCrowder
