bio01,bio02,bio03,bio04,bio05,bio06,bio07,bio08,bio09,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,biome_num,chili,def,dist_seminat,ec,ei,elevation,es,et,gHM,gpp,le,pdsi,pet,ple,ro,site_id,soil,soil_carbon_b10,soil_clay_b10,soil_den_b10,soil_pH_b10,soil_sand_b10,soil_water_b10,srad,study_id,swe,topo_div,vap,vpd,vs,activity,bare,cropland,grass,moss,shrub,tree,urban,crop,management,sampling_year,log_visit_rate,author_id
95.0,68.0,40.0,3621.0,190.0,23.0,167.0,59.0,129.0,143.0,52.0,1086.0,124.0,66.0,19.0,333.0,212.0,225.0,323.0,4.0,148.0,82.91666667,0.0,0.620536198,0.317989398,94.0,0.06505644,134.3684211,0.462651908,5.725035717,414.5789474,-2.5,205.5263158,634.4210526,86.75,d.TAF.C,542.3333333,25.0,21.0,93.0,55.0,43.0,37.0,1154.916667,Katherine_LW_Burns_Malus_domestica_Ireland_2018,0.0,0.078303576,1041.416667,28.08333333,418.3333333,0.403819621,0.208389452,46.666641995,41.66769195,0.0,3.0882391384999996,4.3206854615,4.0483520025,Malus domestica,conventional,2018,-1.657065961423355,KatherineLW
95.0,68.0,40.0,3621.0,190.0,23.0,167.0,59.0,129.0,143.0,52.0,1086.0,124.0,66.0,19.0,333.0,212.0,225.0,323.0,4.0,148.0,82.91666667,0.0,0.620536198,0.317989398,98.0,0.06505644,134.3684211,0.462651908,5.725035717,414.5789474,-2.5,205.5263158,634.4210526,86.75,d.TAF.E,542.3333333,20.0,22.0,100.0,56.0,42.0,34.0,1154.916667,Katherine_LW_Burns_Malus_domestica_Ireland_2018,0.0,0.08182022,1041.416667,28.08333333,418.3333333,0.40382018799999997,0.183863065,47.44573215,40.568050125,0.0,3.0606693209999998,4.215725417,4.5259599165,Malus domestica,conventional,2018,-1.9218125974762528,KatherineLW
61.0,99.0,26.0,9478.0,252.0,-116.0,368.0,-33.0,-16.0,178.0,-64.0,926.0,97.0,63.0,14.0,270.0,193.0,229.0,246.0,4.0,198.0,85.5,0.0,1.062147935,0.092280281,270.0,0.375116125,223.2083333,0.473713487,5.768382485,686.375,403.3333333,340.1666667,1046.208333,45.25,1,811.0,7.0,23.0,133.0,69.0,33.0,29.0,1442.833333,Leah_Blechschmidt_Malus_domestica_Canada_2018,110.5,0.101241849,1015.166667,39.41666667,360.0,0.5416105225000001,1.3941887945,33.09535112,25.277274480000003,0.0,5.4627087275,31.456061945000002,3.0938178279999997,Malus domestica,conventional,2018,-2.8258332367585934,LeahBlechschmidt
62.0,99.0,27.0,9444.0,252.0,-114.0,366.0,-31.0,-15.0,178.0,-62.0,928.0,98.0,63.0,14.0,271.0,194.0,228.0,248.0,4.0,176.0,84.83333333,412.3105626,1.147016406,0.105872872,253.0,0.321722343,217.3636364,0.544524372,6.489910499,668.3181818,401.6666667,350.4545455,1077.772727,45.66666667,2,804.5833333,6.0,22.0,132.0,57.0,37.0,27.0,1443.333333,Leah_Blechschmidt_Malus_domestica_Canada_2018,110.4166667,0.120183699,1015.583333,39.0,360.8333333,0.5468765115,1.4637145585,29.73255537,26.37051716,0.0,5.129313829,34.223088765,2.852509318,Malus domestica,conventional,2018,-2.0149030205422647,LeahBlechschmidt
65.0,100.0,27.0,9489.0,255.0,-112.0,367.0,-29.0,-12.0,182.0,-60.0,905.0,97.0,62.0,15.0,267.0,189.0,222.0,244.0,4.0,187.0,92.16666667,0.0,0.803474837,0.126605897,203.0,0.230408252,248.8076923,0.456428349,3.704578991,764.6153846,410.0,361.1153846,1109.846154,42.5,3,811.25,6.0,20.0,132.0,54.0,35.0,29.0,1453.083333,Leah_Blechschmidt_Malus_domestica_Canada_2018,99.33333333,0.134541735,1023.833333,40.5,358.3333333,0.5420097845,1.282279916,8.875173182,19.086816419999998,0.0,4.862209522500001,44.846143775,4.6234092615,Malus domestica,conventional,2018,-2.0149030205422647,LeahBlechschmidt
76.0,95.0,26.0,9384.0,266.0,-95.0,361.0,187.0,-39.0,194.0,-46.0,885.0,87.0,55.0,12.0,246.0,188.0,240.0,196.0,4.0,184.0,85.16666667,200.0,1.044660828,0.093604275,241.0,0.443757932,160.6451613,0.685974121,5.25114347,493.9354839,428.3333333,298.516129,917.3870968,43.25,4,526.3333333,6.0,21.0,143.0,65.0,40.0,26.0,1427.666667,Leah_Blechschmidt_Malus_domestica_Canada_2018,66.91666667,0.050035134,1058.083333,41.5,335.8333333,0.6296830465,1.3009726985,25.295806905,22.52115017,0.0,4.036136322,21.3541843,25.48012806,Malus domestica,conventional,2018,-1.91959284073794,LeahBlechschmidt
75.0,96.0,26.0,9415.0,266.0,-97.0,363.0,185.0,-41.0,193.0,-48.0,872.0,87.0,55.0,12.0,246.0,184.0,240.0,192.0,4.0,185.0,85.58333333,632.455532,1.101485123,0.100481348,252.0,0.399080937,186.8709677,0.668273628,5.746986072,574.3225806,433.3333333,292.2258065,898.516129,44.16666667,5,502.1666667,5.0,18.0,137.0,63.0,40.0,27.0,1431.25,Leah_Blechschmidt_Malus_domestica_Canada_2018,76.33333333,0.056126196,1058.25,39.08333333,348.3333333,0.6330692515,1.1915112615,38.338608605000005,22.533898725,0.0,3.9462981265000003,26.042893505,7.929882335,Malus domestica,conventional,2018,-0.20116464459543446,LeahBlechschmidt
76.0,95.0,27.0,9070.0,253.0,-96.0,349.0,188.0,-36.0,188.0,-45.0,946.0,94.0,53.0,15.0,261.0,190.0,261.0,204.0,4.0,181.0,78.91666667,360.5551275,1.061408779,0.09782995,216.0,0.478727217,230.64,0.620561361,5.358312561,708.6,410.0,365.96,1124.8,51.33333333,6,588.5833333,4.0,15.0,137.0,66.0,48.0,22.0,1443.5,Leah_Blechschmidt_Malus_domestica_Canada_2018,60.66666667,0.088852428,1077.166667,37.0,374.1666667,0.600837414,1.1779591865,38.545314575,18.66561581,0.0,3.2655287885,31.246565609999998,3.4607140295,Malus domestica,conventional,2018,-2.2380465718564744,LeahBlechschmidt
79.0,94.0,26.0,9297.0,266.0,-90.0,356.0,190.0,-35.0,196.0,-42.0,865.0,87.0,55.0,12.0,239.0,184.0,233.0,192.0,4.0,193.0,94.91666667,0.0,1.155012754,0.106609362,197.0,0.360191765,225.7777778,0.567445099,6.204059517,692.8888889,455.8333333,373.0740741,1144.740741,44.08333333,8,608.4166667,4.0,22.0,142.0,66.0,44.0,20.0,1423.25,Leah_Blechschmidt_Malus_domestica_Canada_2018,62.75,0.070078202,1066.583333,43.08333333,338.3333333,0.6394963475,0.8837229560000001,38.04635689,24.98278894,0.0,4.514522289,28.789886785,2.7742397184999996,Malus domestica,conventional,2018,-1.91959284073794,LeahBlechschmidt
66.0,95.0,25.0,9614.0,256.0,-117.0,373.0,177.0,-53.0,186.0,-62.0,825.0,83.0,54.0,13.0,233.0,170.0,231.0,186.0,4.0,183.0,77.08333333,100.0,1.153955528,0.114160476,306.0,0.300066497,208.5555556,0.431983829,6.595729755,640.7777778,461.6666667,319.8148148,982.7777778,33.58333333,10,707.75,4.0,15.0,134.0,61.0,39.0,26.0,1439.916667,Leah_Blechschmidt_Malus_domestica_Canada_2018,76.58333333,0.093737654,1043.75,35.91666667,360.0,0.6073143695,1.3818467835,25.360548555,25.587651370000003,0.0,4.459059776,41.90720317,1.2045998565,Malus domestica,conventional,2018,0.7007066118067612,LeahBlechschmidt
76.0,94.0,25.0,9407.0,263.0,-103.0,366.0,187.0,-40.0,194.0,-49.0,779.0,77.0,51.0,12.0,215.0,162.0,211.0,174.0,4.0,189.0,98.41666667,0.0,0.856327701,0.080551114,116.0,0.519439382,195.1428571,0.691912293,4.331663087,600.0357143,465.0,339.6785714,1043.642857,36.5,13,721.9166667,5.0,19.0,136.0,61.0,38.0,28.0,1438.083333,Leah_Blechschmidt_Malus_domestica_Canada_2018,63.5,0.079223238,1060.416667,41.08333333,334.1666667,0.6225662190000001,1.2808053369999999,17.886772075,20.733152985,0.0,4.2395181905,23.762763835,29.416665585,Malus domestica,conventional,2018,-1.3682758556172119,LeahBlechschmidt
76.0,94.0,25.0,9394.0,261.0,-105.0,366.0,186.0,-40.0,193.0,-49.0,780.0,76.0,51.0,11.0,213.0,163.0,209.0,174.0,4.0,189.0,104.1666667,0.0,0.96031638,0.0870422,107.0,0.473404,181.7241379,0.666758537,4.972255589,558.2068966,468.3333333,320.2068966,984.0689655,35.08333333,14,702.6666667,6.0,27.0,126.0,64.0,28.0,29.0,1438.0,Leah_Blechschmidt_Malus_domestica_Canada_2018,67.75,0.082167596,1057.916667,40.16666667,342.5,0.6235074949999999,1.541942003,27.48877274,23.033540605,0.0,4.498357937,28.867308434999998,11.6081502055,Malus domestica,conventional,2018,-4.0943445622221,LeahBlechschmidt
99.0,64.0,40.0,3538.0,189.0,29.0,160.0,65.0,131.0,146.0,58.0,1195.0,138.0,71.0,21.0,373.0,223.0,238.0,371.0,4.0,167.0,74.75,0.0,0.602024026,0.29607203,45.0,0.070587905,165.5,0.475999564,5.30325058,510.5,-1.666666667,237.75,733.4,80.83333333,c.IAJ.C,563.6666667,16.0,22.0,95.0,61.0,37.0,38.0,1150.583333,Katherine_LW_Burns_Malus_domestica_Ireland_2018,0.0,0.147946611,1070.583333,26.16666667,494.1666667,0.40448500249999997,0.6967510965,36.620579455,46.835419585,0.0,4.2217510695,8.535995152,3.020815667,Malus domestica,conventional,2018,-2.1000608288825715,KatherineLW
99.0,64.0,40.0,3538.0,189.0,29.0,160.0,65.0,131.0,146.0,58.0,1195.0,138.0,71.0,21.0,373.0,223.0,238.0,371.0,4.0,159.0,74.75,0.0,0.602024026,0.29607203,46.0,0.070587905,165.5,0.475999564,5.30325058,510.5,-1.666666667,237.75,733.4,80.83333333,c.IAJ.E,563.6666667,14.0,21.0,99.0,57.0,41.0,41.0,1150.583333,Katherine_LW_Burns_Malus_domestica_Ireland_2018,0.0,0.14737606,1070.583333,26.16666667,494.1666667,0.40448500249999997,0.726517207,36.241050165000004,47.16035311,0.0,4.245515392,8.497091381,3.0652079245,Malus domestica,conventional,2018,-2.1296312862036912,KatherineLW
99.0,64.0,40.0,3528.0,189.0,29.0,160.0,64.0,108.0,145.0,57.0,1054.0,123.0,59.0,23.0,345.0,194.0,205.0,329.0,4.0,167.0,114.1666667,0.0,0.496587206,0.211864769,86.0,0.070927437,147.3846154,0.555747151,4.120437667,454.7307692,28.33333333,200.9230769,620.1923077,63.75,c.LHO.C,477.0,14.0,21.0,91.0,59.0,45.0,32.0,1147.583333,Katherine_LW_Burns_Malus_domestica_Ireland_2018,0.0,0.165598214,1047.75,27.08333333,382.5,0.3771802795,0.0502636345,41.189924285000004,44.486641915,0.0,3.561976796,7.924512239,2.786681133,Malus domestica,conventional,2018,-1.5546296759391054,KatherineLW
99.0,64.0,40.0,3528.0,189.0,29.0,160.0,64.0,108.0,145.0,57.0,1054.0,123.0,59.0,23.0,345.0,194.0,205.0,329.0,4.0,166.0,114.1666667,141.4213562,0.496587206,0.211864769,90.0,0.070927437,147.3846154,0.565941334,4.120437667,454.7307692,28.33333333,200.9230769,620.1923077,63.75,c.LHO.E,477.0,14.0,21.0,91.0,59.0,45.0,32.0,1147.583333,Katherine_LW_Burns_Malus_domestica_Ireland_2018,0.0,0.141232297,1047.75,27.08333333,382.5,0.3771802795,0.0542486955,41.9240641,44.1449491,0.0,3.6002584520000003,7.3548887815,2.9215908710000003,Malus domestica,conventional,2018,-2.098986137752806,KatherineLW
100.0,70.0,41.0,3669.0,195.0,25.0,170.0,62.0,134.0,148.0,56.0,999.0,110.0,60.0,19.0,304.0,194.0,205.0,294.0,4.0,150.0,121.6666667,0.0,0.656055416,0.374610343,29.0,0.048716711,166.4705882,0.518669128,6.070531577,513.4117647,-11.66666667,240.0588235,739.3529412,53.5,c.LWO.C,536.0,11.0,22.0,105.0,62.0,41.0,38.0,1163.166667,Katherine_LW_Burns_Malus_domestica_Ireland_2018,0.0,0.212930441,1060.916667,27.66666667,460.0,0.4028062125,0.28343241199999997,45.613211925,40.201769615,0.0,3.8983569365,7.41111952,2.591527755,Malus domestica,conventional,2018,-2.681021528714291,KatherineLW
100.0,70.0,41.0,3669.0,195.0,25.0,170.0,62.0,134.0,148.0,56.0,999.0,110.0,60.0,19.0,304.0,194.0,205.0,294.0,4.0,157.0,121.6666667,0.0,0.656055416,0.374610343,26.0,0.048716711,166.4705882,0.518669128,6.070531577,513.4117647,-11.66666667,240.0588235,739.3529412,53.5,c.LWO.E,536.0,11.0,22.0,105.0,62.0,41.0,38.0,1163.166667,Katherine_LW_Burns_Malus_domestica_Ireland_2018,0.0,0.204842284,1060.916667,27.66666667,460.0,0.4028062125,0.31453114449999997,44.42443457,41.205143019999994,0.0,3.8522368775,7.562502329000001,2.6402009195,Malus domestica,conventional,2018,-2.2755564206061263,KatherineLW
93.0,75.0,42.0,3740.0,195.0,17.0,178.0,74.0,105.0,143.0,49.0,896.0,95.0,55.0,18.0,269.0,178.0,191.0,257.0,4.0,151.0,141.9166667,0.0,0.82797784,0.20250025,69.0,0.093845989,138.3,0.598476887,8.257448636,426.7,-25.83333333,210.5,649.05,41.58333333,c.MFO.C,475.0,18.0,23.0,109.0,64.0,40.0,31.0,1159.833333,Katherine_LW_Burns_Malus_domestica_Ireland_2018,0.0,0.053152934,1037.75,30.66666667,406.6666667,0.4073967515,0.407743854,51.947645535,33.594830105,0.0,3.7645479745,5.297621572000001,4.987610962,Malus domestica,conventional,2018,-2.6946271807700692,KatherineLW
93.0,75.0,42.0,3740.0,195.0,17.0,178.0,74.0,105.0,143.0,49.0,896.0,95.0,55.0,18.0,269.0,178.0,191.0,257.0,4.0,148.0,141.9166667,100.0,0.818041798,0.221635076,70.0,0.093605781,135.5294118,0.598476887,7.913653829,418.4117647,-25.83333333,208.2352941,642.1176471,41.58333333,c.MFO.E,475.0,18.0,23.0,109.0,64.0,40.0,31.0,1159.833333,Katherine_LW_Burns_Malus_domestica_Ireland_2018,0.0,0.053152934,1037.75,30.66666667,406.6666667,0.4073967515,0.42203601999999996,52.357369005,33.454887375,0.0,3.7898562315,5.2846798485,4.691171522,Malus domestica,conventional,2018,-2.3237873006446486,KatherineLW
93.0,75.0,41.0,3827.0,195.0,16.0,179.0,54.0,105.0,143.0,47.0,946.0,105.0,58.0,19.0,289.0,188.0,201.0,276.0,4.0,148.0,130.9166667,300.0,0.779793346,0.188217647,97.0,0.109444889,136.1904762,0.704657555,7.520454278,420.4285714,-51.66666667,198.8571429,613.952381,37.58333333,BDF.18.C,527.1666667,18.0,20.0,101.0,61.0,45.0,31.0,1153.333333,Katherine_LW_Burns_Vicia_faba_Ireland_2018,0.0,0.114500783,1041.916667,28.75,408.3333333,0.414455157,0.364133241,64.4856059,19.136156945,0.0,3.914591186,5.496206709,6.6033060165,Vicia faba,conventional,2018,-3.4011973816621555,KatherineLW
93.0,75.0,41.0,3827.0,195.0,16.0,179.0,54.0,105.0,143.0,47.0,946.0,105.0,58.0,19.0,289.0,188.0,201.0,276.0,4.0,148.0,130.9166667,100.0,0.779793346,0.188217647,95.0,0.109444889,136.1904762,0.704657555,7.520454278,420.4285714,-51.66666667,198.8571429,613.952381,37.58333333,BDF.18.E,527.1666667,20.0,21.0,106.0,58.0,41.0,33.0,1153.333333,Katherine_LW_Burns_Vicia_faba_Ireland_2018,0.0,0.117198095,1041.916667,28.75,408.3333333,0.4144539765,0.36060611200000003,62.216127265,20.62810263,0.0,4.0038872825,6.052341655499999,6.7389350535,Vicia faba,conventional,2018,-3.0647251450409425,KatherineLW
103.0,100.0,37.0,5745.0,259.0,-7.0,266.0,70.0,179.0,179.0,33.0,554.0,61.0,27.0,22.0,163.0,97.0,97.0,144.0,12.0,200.0,379.8333333,360.5551275,0.609153988,0.033156242,908.0,0.636324589,89.72413793,0.550626159,2.579930537,278.7241379,-15.0,344.6896552,1064.689655,2.583333333,AUS-EGI1_2018,568.75,2.0,27.0,148.0,76.0,34.0,26.0,1667.833333,Silvia_Castro_Helianthus_annuus_Spain_2018,0.0,0.166312158,920.9166667,56.75,305.8333333,0.5252708625,4.1507523955,54.07244693,28.86651505,0.0,8.660905966,3.5746400205,0.663266496,Helianthus annuus,conventional,2018,-3.1484533605716547,SilviaCastro
102.0,100.0,37.0,5757.0,258.0,-7.0,265.0,119.0,179.0,179.0,32.0,566.0,62.0,28.0,21.0,165.0,101.0,101.0,148.0,12.0,191.0,377.5,860.2325267,0.593939047,0.031208078,927.0,0.649902557,88.33333333,0.50875771,2.495202793,274.4,-14.16666667,329.7,1018.1,2.583333333,AUS-EGI2_2018,583.5,2.0,26.0,142.0,75.0,32.0,26.0,1668.75,Silvia_Castro_Helianthus_annuus_Spain_2018,0.0,0.176577523,913.6666667,56.66666667,305.8333333,0.5254944945,4.043090277,53.45073345,30.76685282,0.0,8.569033694,2.7468835824999998,0.4233411705,Helianthus annuus,conventional,2018,-4.26619481914876,SilviaCastro
101.0,100.0,37.0,5725.0,256.0,-9.0,265.0,117.0,177.0,177.0,31.0,575.0,63.0,29.0,22.0,168.0,103.0,103.0,150.0,12.0,190.0,377.5,141.4213562,0.476918745,0.025055294,960.0,0.713686922,82.92857143,0.518203557,1.97663942,257.7142857,-14.16666667,329.7857143,1019.321429,2.583333333,AUS-NGI1_2018,583.5,3.0,25.0,145.0,76.0,36.0,26.0,1668.75,Silvia_Castro_Helianthus_annuus_Spain_2018,0.0,0.299254715,913.6666667,56.66666667,305.8333333,0.525493728,4.1964171905,48.521009864999996,33.393322815,0.0,10.122770919499999,3.3013841525,0.4650950625,Helianthus annuus,conventional,2018,-4.572130331909891,SilviaCastro
104.0,100.0,37.0,5729.0,260.0,-6.0,266.0,71.0,180.0,180.0,34.0,553.0,61.0,27.0,22.0,163.0,97.0,97.0,144.0,12.0,185.0,379.8333333,1360.147051,0.636760266,0.033643071,901.0,0.624830194,93.43333333,0.47965911,2.705271146,287.9333333,-15.0,354.1666667,1088.666667,2.583333333,AUS-NON1_2018,568.75,2.0,26.0,143.0,76.0,37.0,26.0,1667.833333,Silvia_Castro_Helianthus_annuus_Spain_2018,0.0,0.162699014,920.9166667,56.75,305.8333333,0.5252674225,3.729415235,59.64192272,26.800673215000003,0.0,6.6910215135,2.2995738594999997,0.831902834,Helianthus annuus,conventional,2018,-4.669708707125663,SilviaCastro
112.0,103.0,38.0,5365.0,263.0,-4.0,267.0,88.0,183.0,183.0,46.0,570.0,66.0,27.0,24.0,182.0,95.0,104.0,145.0,12.0,194.0,382.3333333,538.5164807,0.545921193,0.032713741,798.0,0.690822433,82.11111111,0.483785093,2.351224773,255.2222222,-23.33333333,348.7407407,1077.888889,4.75,MEL-EGI1_2018,481.8333333,2.0,23.0,152.0,75.0,44.0,25.0,1650.166667,Silvia_Castro_Helianthus_annuus_Spain_2018,0.0,0.073095143,946.75,58.33333333,280.8333333,0.546524126,3.9633397465,63.064466275,22.468222490000002,0.0,5.520706804,2.232582452,2.749168491,Helianthus annuus,conventional,2018,-4.550361949493096,SilviaCastro
111.0,101.0,38.0,5360.0,261.0,-3.0,264.0,86.0,182.0,182.0,45.0,586.0,67.0,28.0,24.0,186.0,100.0,100.0,150.0,12.0,188.0,376.4166667,0.0,0.98341614,0.046704524,799.0,0.559071825,105.0606061,0.413012415,4.000733459,325.1818182,-18.33333333,330.4848485,1020.848485,5.083333333,MEL-NGI1_2018,485.8333333,2.0,19.0,143.0,75.0,42.0,25.0,1644.916667,Silvia_Castro_Helianthus_annuus_Spain_2018,0.0,0.131822288,962.5833333,57.58333333,276.6666667,0.5266232685000001,3.8968240610000002,59.892863535000004,23.82830785,0.0,7.3790216845000005,4.074422428,0.927705472,Helianthus annuus,conventional,2018,-3.0534113851406692,SilviaCastro
112.0,103.0,38.0,5390.0,264.0,-3.0,267.0,88.0,183.0,183.0,46.0,564.0,64.0,26.0,24.0,178.0,94.0,103.0,144.0,12.0,188.0,387.1666667,223.6067977,0.589582011,0.035062823,808.0,0.646528032,84.40625,0.455370665,2.572465877,262.375,-14.16666667,336.53125,1039.6875,4.416666667,MEL-NON1_2018,463.6666667,2.0,21.0,148.0,72.0,45.0,25.0,1648.0,Silvia_Castro_Helianthus_annuus_Spain_2018,0.0,0.093493164,966.1666667,58.66666667,277.5,0.5432997975,3.5036497620000002,69.10857879,19.984168765,0.0,4.352109076,0.751629604,2.299050218,Helianthus annuus,conventional,2018,-3.9318256327243257,SilviaCastro
109.0,101.0,37.0,5750.0,266.0,-5.0,271.0,77.0,185.0,185.0,37.0,532.0,58.0,25.0,23.0,160.0,90.0,90.0,136.0,12.0,190.0,414.25,2284.731932,0.633715748,0.035568016,839.0,0.601702696,84.69230769,0.376869768,2.743495067,260.8846154,-12.5,369.0,1133.269231,2.416666667,PRE-EGI2_2018,461.0833333,2.0,22.0,147.0,76.0,40.0,25.0,1671.0,Silvia_Castro_Helianthus_annuus_Spain_2018,0.0,0.119399697,946.75,59.66666667,297.5,0.5453394460000001,5.050344793000001,71.38533157,19.36766247,0.0,3.549344135,0.211598186,0.43571881,Helianthus annuus,conventional,2018,-4.199705077879927,SilviaCastro
110.0,101.0,37.0,5749.0,267.0,-4.0,271.0,79.0,186.0,186.0,39.0,524.0,57.0,24.0,23.0,158.0,88.0,96.0,134.0,12.0,190.0,414.5833333,2884.44102,0.67877062,0.03383719,821.0,0.612376161,87.06896552,0.467070669,2.786426138,268.2413793,20.0,337.8965517,1038.344828,2.416666667,PRE-NGI1_2018,461.5833333,2.0,26.0,144.0,75.0,37.0,26.0,1670.833333,Silvia_Castro_Helianthus_annuus_Spain_2018,0.0,0.113574676,949.75,59.91666667,298.3333333,0.5452668,4.5630638795,71.23858608500001,19.605093404999998,0.0,3.8157641635,0.283971005,0.4935214655,Helianthus annuus,conventional,2018,-4.162003210695915,SilviaCastro
109.0,101.0,37.0,5730.0,265.0,-5.0,270.0,77.0,184.0,184.0,38.0,535.0,58.0,25.0,23.0,161.0,90.0,98.0,137.0,12.0,196.0,414.5833333,1500.0,0.596851354,0.030374385,873.0,0.630788807,89.92,0.620304108,2.482699646,279.44,20.0,361.08,1114.68,2.416666667,PRE-NON1_2018,461.5833333,2.0,28.0,143.0,78.0,34.0,26.0,1670.833333,Silvia_Castro_Helianthus_annuus_Spain_2018,0.0,0.195238948,949.75,59.91666667,298.3333333,0.5540366999999999,4.4988575295,67.6194458,21.623657950000002,0.0,4.633609354500001,0.713824037,0.910140547,Helianthus annuus,conventional,2018,-5.771441123130016,SilviaCastro
114.0,95.0,38.0,5463.0,256.0,7.0,249.0,82.0,184.0,185.0,46.0,643.0,68.0,32.0,20.0,191.0,122.0,122.0,175.0,12.0,178.0,316.1666667,1140.175425,0.774988277,0.048596466,710.0,0.555240775,115.0645161,0.588471651,3.708358032,356.3225806,46.66666667,327.3548387,1011.096774,9.166666667,RED-EGI1_2018,548.1666667,4.0,33.0,132.0,77.0,23.0,27.0,1609.0,Silvia_Castro_Helianthus_annuus_Spain_2018,0.0,0.320774734,988.25,53.08333333,282.5,0.4739210695,2.7046417209999998,61.185916469999995,30.614341969999998,0.0,2.9092489745,1.168611482,1.406978816,Helianthus annuus,conventional,2018,-2.0541237336955462,SilviaCastro
111.0,96.0,38.0,5499.0,255.0,4.0,251.0,79.0,182.0,183.0,43.0,645.0,68.0,32.0,20.0,191.0,122.0,122.0,175.0,12.0,173.0,316.1666667,400.0,0.951787415,0.054287016,761.0,0.5175673,115.3103448,0.625846386,4.347193222,354.8965517,46.66666667,342.6551724,1052.655172,9.166666667,RED-EGI2_2018,548.1666667,4.0,33.0,135.0,78.0,26.0,29.0,1609.0,Silvia_Castro_Helianthus_annuus_Spain_2018,0.0,0.324913889,988.25,53.08333333,282.5,0.47392541899999996,2.6611950369999997,55.605224315,32.889275155,0.0,4.809621433,3.1168766215000003,0.9176474115000001,Helianthus annuus,conventional,2018,-0.7444404749474959,SilviaCastro
109.0,96.0,38.0,5449.0,253.0,3.0,250.0,77.0,181.0,181.0,42.0,654.0,69.0,33.0,20.0,193.0,123.0,123.0,178.0,12.0,181.0,316.1666667,1200.0,0.793653984,0.049198224,766.0,0.548517911,114.3076923,0.662333786,3.759561893,354.4615385,46.66666667,355.0769231,1096.346154,9.166666667,RED-NGI1_2018,548.1666667,4.0,32.0,132.0,77.0,24.0,29.0,1609.0,Silvia_Castro_Helianthus_annuus_Spain_2018,0.0,0.237554625,988.25,53.08333333,282.5,0.47392469400000004,2.454895672,59.478422195,29.702769335,0.0,2.582701975,1.089957183,4.688915411,Helianthus annuus,conventional,2018,-1.4334598295623207,SilviaCastro
110.0,96.0,38.0,5464.0,254.0,3.0,251.0,78.0,181.0,182.0,42.0,645.0,68.0,32.0,20.0,191.0,122.0,122.0,175.0,12.0,185.0,321.3333333,670.8203932,0.839935702,0.049655469,795.0,0.538046105,113.8571429,0.632615566,3.950163494,352.9642857,49.16666667,343.8928571,1062.571429,7.916666667,RED-NON1_2018,572.6666667,4.0,32.0,146.0,75.0,22.0,32.0,1619.5,Silvia_Castro_Helianthus_annuus_Spain_2018,0.0,0.275039852,956.4166667,53.25,293.3333333,0.4747790985,2.3340436985,61.595361145,31.863303945,0.0,2.243001882,1.192624068,0.7716652595,Helianthus annuus,conventional,2018,-0.8779718675720184,SilviaCastro
109.0,105.0,37.0,5864.0,271.0,-9.0,280.0,127.0,186.0,187.0,37.0,499.0,57.0,21.0,25.0,150.0,80.0,90.0,127.0,12.0,193.0,454.3333333,2745.906044,0.637612949,0.040957196,911.0,0.556703995,81.48275862,0.643096089,2.863168908,252.862069,63.33333333,351.137931,1082.862069,2.333333333,VIL-EGI1_2018,388.3333333,3.0,27.0,154.0,73.0,40.0,24.0,1697.583333,Silvia_Castro_Helianthus_annuus_Spain_2018,0.0,0.092882313,927.0833333,63.58333333,311.6666667,0.6056133969999999,4.2336088015,69.486105075,22.017680905,0.0,3.531814391,0.22182556800000003,0.5089652635,Helianthus annuus,conventional,2018,-3.846595200105691,SilviaCastro
109.0,105.0,37.0,5887.0,271.0,-10.0,281.0,126.0,187.0,187.0,36.0,499.0,57.0,21.0,25.0,150.0,80.0,90.0,126.0,12.0,190.0,454.3333333,1019.803903,0.585636364,0.036141227,911.0,0.588430173,85.33333333,0.587275684,2.535468719,265.0,63.33333333,374.2222222,1154.185185,2.333333333,VIL-EGI2_2018,388.3333333,2.0,23.0,154.0,73.0,45.0,27.0,1697.583333,Silvia_Castro_Helianthus_annuus_Spain_2018,0.0,0.103667527,927.0833333,63.58333333,311.6666667,0.6056091210000001,4.645217314,65.893380655,23.90325456,0.0,4.680956778500001,0.4543416935,0.422849002,Helianthus annuus,conventional,2018,-2.9492122579190982,SilviaCastro
110.0,105.0,37.0,5890.0,272.0,-9.0,281.0,128.0,188.0,188.0,38.0,492.0,56.0,20.0,25.0,148.0,77.0,88.0,126.0,12.0,183.0,454.3333333,721.1102551,0.677928029,0.039607378,904.0,0.56125646,79.64,0.657557726,2.872811129,247.64,71.66666667,363.0,1119.48,2.333333333,VIL-NGI1_2018,383.6666667,2.0,27.0,151.0,72.0,40.0,24.0,1698.583333,Silvia_Castro_Helianthus_annuus_Spain_2018,0.0,0.158537939,933.4166667,63.41666667,310.8333333,0.6058863765,4.2416796845,68.396265785,22.147264040000003,0.0,4.0692330345,0.416873381,0.7286840725,Helianthus annuus,conventional,2018,-3.044522437723423,SilviaCastro
